x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
25.205896, 9.310898, -10.739074, -6.198461, -14.878335, -2.511183, -38.401322, 18.650859, -3.263632, 8.997398, -1.771666, -4.318294, 13.336523, -8.449031, -1.707318, 4.841695, 11.072589, 11.089770, NaN, -23.561721, NaN, 2.028959, NaN, NaN, NaN, 1.911557, 13.739232, 9.209336, NaN, -3.559297, -14.216703, -4.581232, -15.821328, -15.730031, -15.108251, NaN, -5.148362, NaN, NaN, NaN, 12.311453, 6.617696, -13.640066, -10.278212, -8.335827, -16.833107, -0.524559, 3.592993, 8.741443, -18.134661, NaN, 11.469865, 10.453281, 4.356907, 2.290110, 5.861970, -4.105617, 14.488643, 10.449514, -0.349572, NaN, -7.977181, 12.169960, 6.600257, NaN, 10.649967, 3.282110, -23.005235, -24.007778, NaN, 6.637660, -8.278834, 11.529222, -3.932664, -10.608541, 19.924953, -10.489189, 4.018756, 8.751045, 9.301442, NaN, -10.124162, 3.129663, NaN, 6.660247, 19.113783, -1.664632, 13.093805, -4.946532, -5.980210, -12.167615, 4.281510, NaN, 22.923634, -11.953231, NaN, H, G, H, K
NaN, 14.080697, NaN, NaN, -12.113621, NaN, -37.046364, NaN, -4.313624, 9.469159, -0.558630, -8.732372, 12.802623, -8.578444, -4.203793, 3.217567, 9.697117, 10.846006, NaN, -22.343737, 10.624362, 5.474822, 34.144679, 16.931026, 13.375975, 0.889321, NaN, 12.338593, -10.698732, -6.668552, -10.742190, -9.111785, NaN, -14.507897, -5.994198, -6.136471, -10.917429, -2.310750, 0.251762, NaN, 13.166325, 2.427694, -12.904876, -13.573549, -10.912815, -15.679147, -2.595597, -2.744344, 9.710927, -23.001174, -7.530145, 9.637265, 6.637593, 2.546394, NaN, 5.269046, -4.245436, 11.395747, 14.160405, -0.462093, NaN, -7.418214, 16.922223, 4.162481, 6.911807, NaN, 8.168733, -23.515879, NaN, NaN, NaN, -7.374084, 6.989525, -0.589761, -7.055956, NaN, -7.650388, 5.243815, NaN, 8.359120, 11.131782, -13.293159, 0.482928, 8.056894, 7.382677, 19.557427, -1.314377, 14.385456, -4.453440, -9.711706, NaN, 1.422670, -18.942710, 24.739108, NaN, G, NaN, NaN, G, I
23.836973, 11.888095, -7.379297, -2.257375, NaN, NaN, -41.826543, 13.805572, -5.530141, 11.091728, 2.636424, -9.394422, 15.402115, -9.030685, -1.006340, 8.320214, 16.214463, 13.087081, 14.538664, -19.578759, NaN, NaN, NaN, 16.897275, 12.941012, -0.990394, NaN, NaN, -8.180125, -2.477971, -13.219175, NaN, -10.833385, -17.634224, -9.124993, -1.515376, -9.408546, 2.688006, 3.830754, -8.539681, NaN, 2.695828, -14.506724, NaN, NaN, -19.052565, 0.362845, -0.438228, NaN, -20.299490, -10.426601, 10.557884, 6.024956, 6.441158, 1.491907, 5.728783, -2.502070, NaN, 15.989525, 2.853688, 13.640610, NaN, 12.081369, NaN, 9.468018, 15.728064, 7.048200, -23.190733, -19.660393, NaN, 3.681040, -12.673996, 9.949498, 0.770087, NaN, 19.920032, -8.369239, 2.501159, 10.781805, 9.855939, 7.957838, -12.461714, 6.672046, NaN, NaN, 20.528717, 1.144462, 20.614870, -5.541451, -9.902704, -14.908743, 4.836222, -17.696082, 26.651122, -12.420262, G, H, G, J, J
NaN, 14.292092, NaN, -1.600062, -17.425632, -0.119854, NaN, 17.301904, -3.757455, 11.094055, -1.794080, NaN, 14.589658, -6.390730, -0.294258, -1.945214, 7.972475, 11.128036, 13.138228, -22.425114, 13.752892, 7.027339, NaN, NaN, 14.654511, 6.312324, 16.119428, NaN, -10.783430, NaN, -13.563475, NaN, -14.301239, -13.465085, NaN, -3.552831, -4.313903, NaN, 0.195293, -11.679328, 11.598609, NaN, NaN, -10.130884, -7.826906, -14.119917, 1.844653, 2.486984, 6.154555, -18.130098, -3.342264, 12.828587, 7.864413, 5.764861, 3.723377, 3.548274, -2.687111, 14.746094, 12.819202, 3.490187, 12.752810, -3.948581, NaN, NaN, 9.407905, 9.111548, 6.715413, -23.431737, -23.228074, 12.748997, 6.956639, -9.130225, 9.217432, -1.512506, -9.113047, 22.160671, -7.997192, 5.323042, 12.482731, 11.206642, 10.724362, -8.646422, 3.987595, 8.085539, NaN, NaN, -1.109137, 9.764906, -6.257339, NaN, -9.939545, 5.763332, -13.701990, 22.996200, -12.643225, K, H, K, J, H
NaN, 9.253729, -10.993239, -3.140518, NaN, -2.793572, -38.585257, 13.141926, -6.999803, 9.111030, -0.223431, -5.041638, 10.584019, -9.486635, -4.616223, 2.238158, 7.675579, 8.431412, 9.951205, NaN, NaN, 1.711616, 25.051589, 11.173462, 13.233544, NaN, 18.707125, 6.586929, -10.514516, -8.380033, -20.127382, -11.131874, -17.342908, -23.114752, -12.578041, -5.477623, -4.558125, -4.356876, -0.156763, -16.020346, 11.534527, 2.951833, NaN, -12.297091, -13.556390, -14.755810, -0.027860, -3.666116, 8.080387, -21.568416, -8.809610, 10.006315, 7.640093, -3.412959, NaN, 3.545877, -11.410008, 14.546483, 9.140083, -0.091563, 9.597251, -6.660374, 11.275694, 3.186222, 6.489251, 8.635502, 0.565817, -26.960692, -26.845383, 12.812469, NaN, -12.211933, 6.052941, -5.139964, -11.215021, 19.272106, -16.891450, 3.014002, 6.993001, 4.774689, 2.110488, -10.801669, NaN, 5.023150, 8.936313, 17.286441, -0.573052, 7.984194, -7.159123, -8.840926, -15.813085, 7.851048, -16.216951, 21.718364, -13.199065, G, H, K, K, H
26.627878, 16.270662, -9.485231, -4.224274, -17.408570, -1.069885, NaN, 18.246917, -4.092858, 11.149007, -0.593386, NaN, 14.024006, -6.184968, NaN, 6.379550, 13.588252, 15.503325, 14.764570, -24.354983, 11.041492, 1.451878, 33.080298, 13.913159, 13.987271, 7.934206, 15.741499, 12.845680, -6.636549, -1.562511, -11.182134, -6.830905, -12.583320, -13.489328, -12.250531, -0.607863, -5.987471, 1.240266, -0.083172, NaN, 12.877316, 5.704852, -11.415844, -10.495208, -8.143436, -15.526205, 1.330691, 5.449165, 8.072558, -19.822058, NaN, 14.459580, NaN, 6.069143, 2.620469, 5.839799, -1.379590, 15.395429, 12.779219, 2.818255, 13.711512, -4.224653, NaN, NaN, 11.559995, NaN, 9.716620, -20.444821, -17.677474, 10.812273, 2.952922, -5.173372, 8.303860, -0.784293, -6.625353, 18.254767, -8.549195, 8.050753, 10.192889, NaN, 11.169089, -9.656044, 7.283640, 13.581627, 6.547031, 18.555386, 4.804198, 14.597655, -6.469995, -1.919488, -9.146792, 7.560727, NaN, NaN, -11.694504, NaN, H, K, H, H
20.673122, 12.976562, -11.772819, -2.882664, -17.333210, -2.039004, -38.195664, NaN, NaN, 7.173484, -0.592520, -9.616226, 10.818262, -9.564857, -2.482201, 0.348612, 10.547176, NaN, 12.764872, -25.587510, 2.153158, -0.992967, 36.209573, 16.762791, 12.172824, 5.675307, 18.890495, 6.968286, -5.951640, -2.918702, -15.097434, -11.011776, NaN, NaN, -9.261287, -6.446692, NaN, -4.927824, -1.140165, -14.821889, 6.763703, 3.565512, -10.956365, -14.468767, -12.021325, NaN, -4.854170, 1.447286, 8.313733, -19.149593, -8.815961, 8.935856, 2.813098, 3.799844, -0.683252, 5.425586, -4.191417, NaN, 12.622281, -1.626022, 10.627692, -10.208286, 10.773975, 2.379492, NaN, 12.404261, NaN, NaN, -19.944552, 6.113607, 2.310533, -9.936254, 4.536231, -5.908044, -13.993449, NaN, -11.738243, NaN, NaN, 2.927290, 4.124955, -10.002286, 4.101581, 7.795133, 6.974770, NaN, 1.678658, 8.837939, -7.933278, -7.838408, -13.174602, 2.900646, -11.501246, NaN, -15.785401, J, H, K, K, I
26.688760, 14.574961, NaN, -4.973542, -18.512100, -0.109172, -38.403186, 18.321184, -4.121546, NaN, -0.364603, -6.490289, 9.390890, -4.994040, -0.823327, 5.835988, 10.521924, 11.989814, 15.217146, -22.253517, 11.708617, -0.773719, NaN, 12.691085, 8.012000, 4.788781, 15.686763, 13.308074, -7.098828, -6.095112, -13.888859, -9.752347, -16.730434, -17.319367, -10.564755, -0.258577, -5.269594, 1.881063, 1.283687, -12.607894, 9.675142, 4.255960, NaN, -12.965899, -9.132066, -16.802377, -1.357632, 2.845882, 6.566124, -20.163325, -7.085950, 13.048496, 9.217247, NaN, 3.321248, 4.373295, -5.295040, 13.750536, 16.247858, 2.427089, 13.028740, -7.605885, 14.274305, 4.027254, 11.276556, 8.368502, NaN, -24.277445, -22.230402, 11.253078, 4.153462, -9.116291, 9.806931, -4.253439, -9.633059, 21.021285, -10.926587, 6.524341, 8.101593, NaN, NaN, -11.724990, 8.028862, 11.802559, NaN, 15.456732, 2.207721, 14.551226, -8.890285, NaN, -10.609788, 8.014223, -17.380367, 22.624552, -11.978043, H, H, I, G, G
23.590787, 14.138070, -6.414886, -1.616543, NaN, -4.859806, -36.831122, 18.468177, -6.078542, NaN, 1.379744, -6.164331, 17.030168, -5.602823, 1.480313, 3.530893, 12.956844, 11.152536, 16.791706, -22.143536, 9.371191, 1.607533, 33.081846, 18.122056, 14.610272, 5.351986, 16.128326, 4.813535, -5.520880, 0.315386, NaN, -4.586584, -11.447469, -12.942740, NaN, -3.445211, -1.675286, 3.015685, 0.283460, -9.020636, 13.351628, NaN, -12.913802, -9.776281, -7.018481, -13.439784, 1.688080, 3.817509, 10.764881, NaN, -5.748557, 12.083467, 10.566636, 3.381234, NaN, 9.708344, NaN, 14.066076, 12.081711, -0.645308, 14.373514, -6.153051, 16.753448, 7.845082, 8.907487, 9.405756, 6.072398, -23.444580, -23.684288, 11.551094, NaN, NaN, 10.133454, -0.165181, -6.446419, 21.613104, -7.965811, 7.015846, NaN, 11.643572, NaN, -10.146556, 8.461035, 10.459261, 9.679582, 20.628987, 4.668281, 13.288772, -6.884216, -5.079759, -13.827194, 5.263358, -16.722004, 23.877601, -11.605912, NaN, H, J, G, NaN
NaN, 10.463002, -10.776697, -4.362295, -12.328917, -1.827515, -38.272466, NaN, -2.561772, 8.721650, -1.368276, -7.341562, 14.437647, -4.640755, -5.459452, 4.014243, 6.532318, 11.268693, 16.718840, -24.933750, 9.104291, 3.101917, 28.419272, 17.575516, NaN, NaN, 20.322787, 7.827059, -8.611689, NaN, -13.616447, -2.943301, -11.749414, -13.406648, -12.435784, NaN, -6.760279, 1.410142, NaN, -7.721904, 21.009656, 3.284987, NaN, -11.843626, -9.035124, -13.935337, NaN, NaN, 10.812891, -21.241376, -4.375955, 9.236483, NaN, NaN, 3.237251, 2.329157, -5.002965, 12.432452, 14.704594, NaN, 15.505711, -4.258889, 16.706251, 9.669565, NaN, 13.068199, 6.188266, -22.980886, NaN, 12.444303, 8.242215, -7.913576, 10.416536, 0.731157, NaN, NaN, -9.525140, 7.318540, 7.165628, 9.379418, 5.726643, NaN, 2.389381, 5.868061, NaN, 21.650615, 3.740739, 14.452596, -8.168891, -8.356844, NaN, 3.020684, -16.020432, 24.474889, NaN, I, H, J, K, K
18.804117, 8.922682, -10.115757, -1.961305, -16.239430, NaN, -37.002464, 14.973255, -2.309971, 9.435600, 1.284520, -7.876041, 7.324334, -6.978058, -7.459069, 1.586388, 8.263787, NaN, 12.140144, -22.679405, NaN, -1.790225, 28.982368, NaN, 12.831434, NaN, 19.599877, 7.117412, -10.204276, -7.131231, -16.870540, -10.084308, -20.086227, -22.938865, -8.202318, -1.647445, -6.609492, -4.763919, 0.785402, -15.331057, 13.440574, NaN, -11.973658, -14.475198, -13.008579, NaN, NaN, -2.312601, 8.548835, -18.956131, -10.351896, 13.762506, 7.882248, NaN, 2.370316, 6.632783, -7.280936, 15.467691, 11.885383, 0.230073, 13.840137, -8.541390, 11.203303, 6.049013, 3.446284, 8.401792, NaN, -30.947614, -24.379444, 8.361207, 4.171377, -13.667275, 11.147539, -0.912122, -11.567055, 21.042205, -12.859116, 7.822671, 7.581765, NaN, 5.444461, -11.955515, 2.827877, 6.588828, NaN, 18.920713, 1.840237, 8.190346, -9.035030, -10.239380, -12.745730, 3.511875, -17.870844, NaN, -19.303313, J, H, H, H, NaN
NaN, 6.882302, -12.466193, -11.665154, -16.808401, -2.371578, -39.575970, 13.849150, -4.702545, NaN, -2.926492, -10.781339, 9.458478, -11.230878, -6.788390, -2.342498, 7.429097, 6.992916, 12.194675, -24.228313, 0.631732, -4.229662, 31.487239, 13.511817, 6.236002, -1.819682, 11.843306, 8.758676, -10.773803, -11.968484, -18.210654, -13.677619, -17.824052, -19.737105, -7.035815, -6.838400, -9.021799, -3.348663, NaN, -15.330293, 10.666632, -2.791822, -13.701721, -15.284972, -16.513834, -21.019493, -6.516007, -1.248427, NaN, -21.321562, -10.833562, 4.682058, 8.149198, 1.273202, 1.318438, NaN, -9.938689, NaN, 9.176614, -2.977478, 9.206528, -12.169797, 6.431635, NaN, 4.488941, 8.386382, 3.292125, -30.407110, NaN, 6.605652, -0.840847, NaN, 6.006301, -5.353731, -11.970300, NaN, -13.516339, 1.983315, 7.081816, 0.433960, NaN, -14.878053, 2.219853, 4.664027, 5.924630, 14.724294, 0.736297, 11.080774, NaN, -11.853935, -12.535127, -2.467936, -21.520538, 21.330942, -19.993323, I, NaN, NaN, I, NaN
24.823918, NaN, -11.058943, -7.893255, -17.014781, NaN, -39.803524, 15.833562, -5.609216, 4.304530, 0.278024, NaN, 11.845820, -6.929586, -4.104176, 1.157110, 7.319212, 11.580433, NaN, -24.192230, 10.249391, 1.873478, 26.446358, 15.216015, NaN, 0.833178, 14.597163, 9.282177, -9.325061, -7.024184, NaN, -10.183851, -20.762726, -21.680168, -15.564815, -7.064605, -5.181880, -1.920925, -1.272174, -12.429884, 13.865075, NaN, -15.936712, -13.441238, -9.103395, -16.274983, -1.354340, -0.206754, 11.759907, -21.410668, -8.254026, 8.833914, 4.781239, 2.472321, NaN, 8.523661, -5.535263, 9.719646, 9.204443, -0.121586, 8.140904, -9.775737, 12.951036, 7.060789, 7.221449, 6.610839, 3.646591, -27.543276, -28.534145, 8.873995, 6.196227, -9.235512, 4.786230, -4.211477, -14.879834, 22.169916, -10.882017, 3.051917, 6.300476, NaN, NaN, -12.892660, NaN, NaN, 3.881731, NaN, 0.219172, NaN, -12.358259, -15.465561, -17.694221, -0.481592, -16.592219, 23.419714, -12.964598, H, H, K, J, G
20.499439, NaN, -10.253497, NaN, -18.662386, -0.927605, -40.288283, 15.654611, -4.009097, 9.606727, 2.143484, NaN, 14.647167, -6.998652, 0.205335, 3.256458, 10.245084, 8.040209, 15.392218, -17.777704, NaN, 6.124004, 33.679482, 17.591260, 11.294793, NaN, 19.277011, 13.293133, -8.820805, 0.173749, -13.561818, -10.027181, -15.048887, -18.040182, -11.052807, 1.368791, -4.329198, -1.918083, -2.016210, NaN, 12.520480, NaN, -13.424271, -14.122667, -5.552903, -12.310456, 2.466136, -1.308377, 10.550832, -19.069904, -8.542584, 11.982523, 10.453767, 2.856423, 3.346993, 5.743574, -3.078776, NaN, 11.974838, 2.245834, 17.361938, -8.842494, 13.758422, 6.512541, 6.051054, 11.406640, NaN, -29.398058, -23.724324, 10.866642, NaN, NaN, 8.273828, -0.371305, NaN, 18.577533, -12.802625, 5.609887, 6.689678, 9.135219, 9.698997, -16.657688, 6.447154, NaN, 5.081271, 19.934613, 4.043415, 9.782457, NaN, -11.038710, NaN, 5.371358, -19.767916, 21.416454, -14.899410, NaN, H, H, NaN, G
29.543819, 14.098190, NaN, -1.717178, -16.916844, 2.364069, -39.918565, 19.681909, -2.912953, 10.896483, NaN, -4.635672, 16.082839, -5.399140, 0.077124, 3.683773, 16.936994, 14.177972, 17.590072, -23.202743, 13.873960, 4.370849, 29.511930, 13.590219, 17.207115, 10.501375, 20.380671, 9.811763, -8.508728, -2.725277, -9.302604, -3.701893, NaN, -15.758261, -15.474697, -1.621173, -3.879422, 4.271007, 4.682782, -5.650200, 14.493586, 9.497597, NaN, -12.464837, -6.560520, -14.814107, 2.552570, NaN, 11.264626, -17.782675, -3.816398, 12.043101, 8.322650, 6.969283, 5.423782, 5.595818, -1.686027, 18.550895, 15.918227, 7.544554, NaN, -2.042157, 17.636270, NaN, NaN, 15.229308, 9.229093, -18.671508, -19.672524, 15.050274, 7.129648, -7.803222, 6.145837, -0.910165, -11.449265, 23.436595, -8.756316, NaN, 11.841768, 9.545559, 5.958056, -3.130678, 5.809497, 9.008503, 9.293581, 20.755758, 4.883353, 14.434931, -10.458515, -3.859932, NaN, 6.431510, NaN, 23.001398, -7.194897, G, H, NaN, H, J
22.333605, 9.731571, -9.010354, -4.670193, NaN, NaN, -38.808258, 12.278526, -4.702344, 7.604748, -0.418031, -7.279986, 14.724106, -10.390601, -4.137113, 5.093446, 9.429439, 6.870899, NaN, -24.250136, 8.401707, -1.549140, 29.633276, 10.522184, 15.141580, 3.255370, 16.140941, NaN, NaN, -9.145219, -14.225861, -10.251692, -12.816096, -20.832607, NaN, -5.264882, -6.738661, -1.911714, -1.068744, -10.898497, 13.136129, NaN, -14.396940, -16.268508, NaN, -17.749607, -3.639764, 0.479054, 9.657243, -24.001459, NaN, NaN, 8.346356, 2.603921, 2.715537, NaN, -11.491104, 14.318082, NaN, -0.331653, NaN, NaN, 13.926940, 5.556446, NaN, 5.464691, 1.019732, -28.553030, -23.772095, 9.100065, -0.432340, NaN, 5.873404, -7.857514, -12.802956, NaN, -13.616049, 1.147205, 8.226911, 3.468007, 8.034191, -9.951229, NaN, 8.752303, 6.109420, 15.589953, -0.078750, NaN, -7.471462, -8.806479, -16.372647, 4.465645, -16.223442, 20.005899, -13.455691, G, H, J, G, I
19.379100, NaN, -13.588452, -6.194771, -13.055077, NaN, -41.514878, NaN, -1.577261, 11.430988, -2.752120, NaN, 12.675489, -14.092449, -5.820191, 4.907237, NaN, NaN, 12.582003, -23.062189, 5.340819, 1.544021, 30.163121, 16.208458, 15.124901, 1.466471, NaN, 6.710348, -14.696055, NaN, -11.488863, -7.343813, -12.715006, NaN, -13.191917, -6.141535, -10.860779, -1.620094, -2.774099, NaN, 11.510133, 8.704307, -12.802254, NaN, -9.637716, -15.622312, -1.820468, 1.699564, 9.237533, -20.296484, -10.991873, 11.014185, NaN, 1.025151, 2.335217, NaN, -5.843437, 15.459937, 11.897841, -4.890155, 12.117720, -8.757164, 8.254777, NaN, NaN, 6.735767, 3.398012, -24.926190, -21.946500, 8.696856, 3.995480, -11.830961, NaN, NaN, -11.970947, 21.422972, -8.975189, NaN, 8.559979, 10.304814, 7.453002, -14.007094, 1.290971, 5.626975, 0.742203, 21.691670, NaN, 11.931372, -9.291781, -6.384654, -16.018047, 1.857835, -19.600069, 23.489764, NaN, J, NaN, I, K, NaN
24.316538, 12.120154, NaN, -2.742845, -14.218915, -5.875438, -42.667397, 14.238189, -7.877749, 9.290225, -1.068778, -6.179180, 10.823644, -7.108630, -2.804513, 2.702333, 8.963188, 9.213501, 12.818635, -23.544945, 4.310832, 2.219285, 28.770099, 16.967203, 15.686202, 1.006901, 16.591430, NaN, -10.009271, -1.261463, -17.969135, NaN, -12.418423, -16.398543, -13.730045, -5.869128, -5.122504, NaN, -1.853010, -11.803769, 12.715498, 5.371365, -16.678066, -15.283565, -12.034330, -15.768366, -1.564818, 0.839699, 8.823400, -19.295524, -11.920201, 11.860179, 4.635823, 3.329155, -0.844240, 5.549251, -5.459275, 11.584898, 11.247403, 0.279178, 7.148902, -10.956837, 12.047028, 6.461886, 7.357142, 10.193271, 11.615384, -25.742517, NaN, 13.041886, 3.474036, -11.911700, 7.029595, -3.916917, NaN, 18.605334, -12.907643, 8.813286, NaN, 7.338993, 2.144276, -13.863007, 4.554939, 6.515004, 5.584800, 17.065184, NaN, 9.912163, -7.911940, NaN, -16.099002, 5.348486, -15.824605, NaN, -11.668229, K, H, J, J, K
21.024063, 8.807719, NaN, -12.725653, -17.151181, -7.858163, -42.872055, 13.634081, -5.315899, 12.114007, -2.463793, -8.976421, 8.570387, -9.118697, -2.976438, 4.824895, 7.050021, 7.494471, 9.542909, -27.497699, -0.259670, -4.473179, 27.869240, NaN, NaN, NaN, 10.088436, 6.731748, -10.078316, NaN, -20.489522, -11.352715, NaN, -17.419841, -13.635482, -5.727013, -7.374756, 2.088807, -4.186604, -13.606577, 11.027566, 0.308467, -14.119922, -14.184977, -13.551291, -19.810189, -7.655260, 1.920405, 0.957805, -24.643285, -13.431883, 7.854133, 8.099080, NaN, NaN, 1.372823, -10.632571, 8.608930, 7.893227, -3.098271, 8.254111, -12.669758, 8.957636, 2.938306, 9.210733, 6.460280, 2.052024, -27.387865, -25.407616, 8.746693, 0.734419, NaN, 8.551309, -6.955977, -14.261406, NaN, -14.720872, 4.744982, 7.650611, NaN, 0.403458, -16.205577, 2.616568, NaN, 4.032953, NaN, -0.922954, 13.514859, NaN, -9.633503, -15.831703, 4.095213, -22.349783, 22.312848, -12.927352, J, H, I, I, J
25.780136, 12.907604, NaN, -4.538524, -12.705165, -3.778561, -40.342200, NaN, -2.008934, 15.191444, 1.779184, -6.857665, 11.728401, NaN, -1.461163, 8.104317, 8.198170, 10.024536, 12.073347, -21.858082, 10.472894, 0.091619, 30.760637, 18.265822, 12.777995, 1.004670, 16.896233, 10.186700, -10.412014, -6.710985, -16.779931, -8.666916, -13.815654, -17.116116, NaN, -1.808332, -6.338770, 3.768407, 3.117926, -10.918203, 15.041036, 4.587068, -11.445839, NaN, -9.923090, NaN, NaN, 1.797153, 6.880577, NaN, -10.585025, 12.579097, 8.213734, NaN, 3.042601, 3.363943, -0.774784, 14.651163, NaN, 2.323241, 10.922519, -7.859751, 14.600749, 8.956726, 8.792903, 9.969122, 8.059693, -24.225074, -22.576968, 13.823755, 1.858481, -9.388294, 8.884459, -2.341462, -12.449634, NaN, -10.136975, 6.196638, 8.397010, 8.755847, 5.823879, -10.125852, 3.268489, 9.158430, 8.084715, NaN, NaN, 14.762454, -8.078401, -10.995265, -15.433940, 3.049539, -18.691509, 26.182590, -10.477329, G, H, NaN, J, G
19.976462, 12.590875, -10.179191, -6.729786, -18.333620, -2.533504, -41.502201, 15.816573, NaN, NaN, -0.099941, -11.843456, 10.214753, -11.424272, -2.027135, 3.101070, NaN, NaN, 11.823887, -20.755126, 5.708161, -2.203159, 33.587793, 17.208124, 8.130680, 5.909709, NaN, 10.218503, -11.565024, -10.942780, -18.801932, -12.197786, -19.188181, -16.768973, -7.713359, NaN, -4.611058, 0.316322, -3.094571, NaN, 10.165002, 2.184841, -11.460719, -10.832236, -13.747623, -20.409714, -7.180629, -1.566972, NaN, NaN, -7.047115, 10.324131, 7.864964, 3.578557, -0.587525, 5.406958, -6.896278, 12.456131, 11.261781, 0.854006, 13.682420, -11.017738, 10.994598, 3.473461, 5.015394, 9.981476, 3.709405, -29.229355, -21.805656, 12.117476, 2.999290, NaN, 4.312873, -3.734841, NaN, 20.384157, -16.004734, 2.609611, 9.760234, 4.736872, 3.841096, -12.691283, 3.240596, NaN, 7.509407, 15.873124, -0.808135, 10.489668, NaN, -7.232845, -13.248891, NaN, -17.213919, 21.368485, -16.567315, J, H, I, K, K
25.666186, 13.109098, -5.977808, 0.739370, -16.286592, -5.477744, -42.829038, 16.863960, -9.068316, 9.209227, -3.119763, -6.706074, 14.514689, NaN, -2.848463, 2.973217, 11.212198, 11.557712, NaN, -26.641916, 13.647483, 1.705926, NaN, 14.755277, 14.934255, 5.308643, 18.827500, 6.964661, NaN, -3.017964, -14.451901, NaN, -17.275176, -16.853218, -10.079073, -6.281363, -10.172415, NaN, -0.848144, -12.206111, NaN, NaN, -12.906503, -13.903002, -3.303448, -17.137198, -4.075514, NaN, 9.063794, -19.027324, -8.047460, 13.082322, 8.572307, 1.223513, 1.072161, 8.005357, -8.867168, NaN, 12.139535, -5.197270, 13.186432, -6.218558, 14.998528, NaN, NaN, 9.210211, 5.346049, NaN, NaN, 14.355399, 4.689239, -9.746553, 10.015202, -5.850253, -11.367531, 25.528971, -11.899184, 4.930221, 12.281492, 7.303678, 9.059761, NaN, 1.578314, 12.471360, 0.775986, 16.389509, -1.027133, 11.256727, -10.945257, -6.839530, -13.542196, 4.516567, -14.046499, NaN, -13.012011, G, H, J, H, J
NaN, 14.681884, -9.957737, NaN, -14.005380, 1.435648, -36.562113, 16.599774, -1.694093, NaN, 1.411340, -6.126644, NaN, -3.290597, -1.543165, 0.767703, NaN, 9.857029, 17.785417, -20.793351, 8.352338, NaN, NaN, 17.116669, 15.658044, 3.309521, 18.275889, 9.240240, NaN, -2.466420, -15.394718, -4.846248, -12.507683, -15.754898, -8.252195, -2.604080, -3.243724, -2.538006, 1.864781, -10.786942, 13.044055, NaN, -12.349846, -11.238537, -6.552547, -15.644100, -1.485682, 2.976554, 11.383721, -18.051709, NaN, 11.245338, 8.577537, 3.002826, 3.356398, 6.770773, -4.105062, 14.462505, 14.574306, -1.112579, 12.473821, -6.953473, 13.915859, 9.720043, 10.632297, NaN, 10.755999, -26.984214, -22.111561, NaN, 5.591930, -4.838210, 9.509081, NaN, -8.988624, 21.720990, -6.117979, 9.211050, 10.349831, 7.542373, 8.350882, -8.531210, NaN, 9.302558, 8.459302, NaN, 3.794662, 11.384780, -6.718732, -6.556953, NaN, 4.802070, -11.569637, 25.080867, -14.444013, G, H, NaN, G, I
24.162838, 7.166772, NaN, -0.488473, -17.111858, -6.007841, -36.699196, 16.961918, -5.752644, 6.605567, 1.878484, NaN, 9.516005, NaN, -5.963423, 1.641254, NaN, NaN, 11.618370, -28.388170, 9.312441, 1.067734, 28.146415, 13.150415, 12.025763, 3.763064, 18.007688, 8.536143, -6.451122, -10.757783, -16.216865, -9.723257, -20.508425, -18.730728, -11.964678, -5.658347, -8.910096, -4.192555, -0.544833, -14.689360, NaN, NaN, -14.540981, -11.146575, -12.092745, -16.918257, -5.572058, -4.905595, 8.546445, -23.547106, -9.287888, 13.063197, NaN, 1.045000, -1.347634, 4.977765, NaN, 9.342911, 11.380319, 0.400785, 12.487433, -9.972461, 15.818483, 1.570025, 4.530304, 13.186328, NaN, -28.066186, -27.617240, 8.541249, 5.178480, -10.053437, 8.878166, -3.813595, -13.217353, 16.828918, -10.679342, 4.905788, 5.023699, 1.416120, 7.513813, -7.165843, NaN, 7.312291, 5.956859, 16.595153, -1.616877, 12.003779, -9.157860, -11.367276, -10.705300, 5.741976, -13.310527, 27.165724, -14.384722, H, H, H, NaN, NaN
