y, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
-0.779860, 24.317119, NaN, -8.266235, -0.821956, NaN, -3.946574, -39.009846, 15.913578, -5.523521, 7.359911, -2.372370, -3.679889, NaN, -8.945711, -4.656852, -0.054982, 15.557988, 12.066924, 16.718835, -22.122126, 11.678180, 1.518238, 31.586677, 13.746189, 15.606804, 4.537503, 15.790827, 6.397321, NaN, -2.653277, -14.966174, -1.120713, -14.258665, NaN, -11.978455, -3.034957, NaN, 2.725291, 6.163595, NaN, 13.892585, 8.682914, -13.974183, -13.347354, -7.370201, NaN, 2.486297, 3.406487, NaN, -18.372221, -4.931031, 12.051826, 8.815509, 4.655071, 2.741412, 6.912035, -3.221081, NaN, 12.932777, 1.455295, 12.770797, -6.174178, 16.049076, 7.811152, 8.605755, 8.631414, 3.851206, -26.861599, NaN, 13.903422, 7.938240, -6.432890, 11.450513, -1.294154, -9.079632, 24.475941, -10.066001, 3.807915, 13.442626, 9.622013, 9.665948, -9.211790, NaN, NaN, NaN, NaN, -0.924608, NaN, -5.097921, NaN, -15.001546, 4.865906, -17.103739, 21.794306, -11.205658, H, H, K, G, H
5.141106, 29.473576, 13.631039, -7.396381, NaN, -14.456652, 2.714017, -34.699755, 21.276314, 1.294652, 15.235558, 4.218021, -2.388329, 14.896632, -1.074308, NaN, 8.378500, 14.161854, 15.230349, 16.903739, -19.663745, NaN, 2.898430, 30.373831, 17.789949, 15.712551, 7.161984, 17.954495, 10.949555, -8.176756, -1.291467, -11.651640, -6.421013, -11.938366, -15.891373, -9.097511, 3.493945, 0.939904, 4.412989, 3.403683, -5.833550, NaN, NaN, NaN, -9.752848, -4.408489, -11.407694, 2.313657, 4.423094, 11.228535, -14.014354, -5.116956, 15.828078, 14.832457, 7.279001, 3.389468, 13.010173, -3.298930, 16.350951, 15.085868, 4.750919, 12.220327, -6.961073, 14.051061, 12.693529, 10.286911, 12.199338, 10.269579, -21.274871, -22.681051, 15.574167, NaN, -7.857935, 13.417659, -0.952807, -8.476609, 27.112982, -7.576083, NaN, 10.956366, 5.677912, 7.750687, -9.147168, NaN, 10.539050, 7.961974, 21.390948, 3.823540, 16.454834, -2.947479, -4.549109, -11.131630, 9.923199, NaN, 28.847878, -11.326050, NaN, H, J, G, K
-58.457926, 22.978460, 9.939767, -11.835734, -6.843487, -17.906581, -3.428387, -41.570265, 13.589955, -7.501123, 5.567658, -3.104341, -10.188791, 9.023627, -12.169047, -8.061389, 0.351552, 9.789261, 8.819277, 9.912712, -24.248696, 5.651243, -2.510499, 26.106244, 7.601818, 9.635370, 1.258075, 12.457343, 9.868755, -10.609278, -8.605863, NaN, -9.507760, -15.019839, -23.024868, -16.282831, NaN, -6.312144, -1.523916, 0.864735, -10.433985, 12.120966, NaN, -15.361584, -16.638341, -12.715241, -19.005211, -1.538002, -1.352551, 6.315178, -23.100186, -10.813443, 7.938787, 6.857828, 3.221217, 0.359590, 2.905871, -9.100627, 14.100139, 10.214380, NaN, 10.269353, -6.998691, 11.020573, NaN, 5.771472, 9.134856, 3.626041, NaN, NaN, 11.723821, 2.412720, NaN, 3.272662, -4.158024, -10.944747, NaN, -16.253011, 0.994179, 4.661556, 4.374404, NaN, -12.444519, 5.009830, 4.015197, 4.342075, 15.969611, -3.063718, NaN, -7.199343, -8.780191, -15.842965, 2.454610, -18.042813, 16.877332, -16.398821, K, H, H, I, I
-1.664831, NaN, 12.351189, -10.787309, -5.896390, -22.144470, -2.283850, -40.883575, NaN, -5.427542, 9.388219, -0.906295, NaN, NaN, -6.363018, NaN, NaN, NaN, 8.174414, 14.106223, NaN, 3.170795, 0.244580, 30.157002, NaN, 10.610995, 5.001730, 18.097966, NaN, -9.633166, -5.649116, -23.297556, -9.368756, -20.547460, -15.312903, -12.189127, -5.458445, -2.918862, -0.219022, -0.974871, -21.222469, 8.436514, 3.769044, -12.602892, -9.406347, -9.887767, -20.106144, -5.776076, 0.487688, 2.509346, -20.831514, -4.834261, 9.883368, NaN, 1.429935, -1.284348, 3.646473, -4.202926, 13.399045, 11.029125, -1.360573, NaN, -7.505867, 10.419834, 1.419051, NaN, 5.941857, 5.761061, -27.849897, -23.175283, NaN, 3.727685, -11.668527, 6.168625, -6.316344, -12.572210, 20.318984, -12.586430, 8.116283, 9.575498, 7.409938, 4.480070, -10.741741, NaN, 6.623217, 6.939075, 18.211344, -2.122494, 6.964648, -8.322849, -9.764892, NaN, 1.219192, -12.663095, 21.474290, -14.745261, G, H, G, H, K
0.593624, 27.681370, 9.605894, -9.627051, -8.361547, -19.796873, NaN, -41.864643, 13.007883, NaN, 6.964856, -2.635586, -8.093099, 8.916677, -8.013331, -1.452654, 6.874161, 6.582804, 6.553179, 8.816960, NaN, NaN, -4.041152, 28.353950, 11.789422, 11.411380, NaN, 14.407609, 8.150494, -9.508462, -7.792731, -16.127468, -12.759383, -17.973372, -20.839544, -17.362464, -5.731414, NaN, -0.532461, -0.544685, NaN, 9.900401, 0.227970, -16.559097, -16.889281, -11.379913, -23.410147, -5.192510, NaN, 7.545008, -28.346193, -9.698176, 8.778469, 3.828649, 0.190991, -2.540461, 3.617442, -7.985613, 11.439970, 10.871302, NaN, 8.619746, -8.272207, 11.570375, 4.495661, 5.211141, NaN, NaN, -24.934518, -25.741425, 7.895674, 0.436157, -11.154898, 6.243334, -7.890751, -15.502955, 19.529217, -15.184434, 3.963836, 7.055552, NaN, 2.849820, -9.356351, -0.546868, 8.962128, 6.011112, 14.955006, 0.641896, 12.796022, -11.141614, -12.766896, -16.152028, 1.644626, -16.011111, NaN, -13.756233, J, H, K, G, H
75.344697, 25.812983, 16.606448, -1.861803, 2.531620, -14.127611, -0.331885, NaN, 14.196398, -4.864140, 15.565148, 7.869383, -2.628468, 18.362616, -4.009070, 1.422354, 3.931702, 15.857700, 14.061119, 11.619008, -19.425042, 13.113897, NaN, 35.153347, 14.567247, 19.786957, 7.900831, 20.934373, 7.960696, -6.647428, -2.536411, -16.164322, -5.448647, -12.671729, -16.091108, -9.529533, -0.928931, -0.320406, NaN, 4.265535, -15.323072, 18.051008, 5.574041, NaN, -6.636591, -2.872538, -13.207644, 1.936800, -0.781980, 11.910013, NaN, -2.395627, 13.157039, 7.981798, 8.194853, NaN, 13.261259, -6.720694, 17.916745, 12.995061, 4.769347, 12.943248, -4.229238, 18.058274, 10.130226, 11.071100, 9.994938, 4.329046, -26.073094, -25.053022, 15.411321, 5.481102, -1.619247, 7.141037, -5.341134, -4.362547, 24.267885, NaN, 6.874019, 11.776980, NaN, NaN, -10.798323, 4.487001, NaN, NaN, 16.651336, 2.850111, 12.311190, -3.401829, -3.527507, NaN, 8.234192, -8.911256, 26.872118, -7.429353, G, H, I, K, K
-13.569403, 21.132022, 4.278967, -12.717188, -6.295415, -19.885127, -2.308496, -41.725105, 13.750405, -8.871740, 3.309849, -3.042868, -9.340524, NaN, -5.473317, 0.081566, -1.251462, 7.023728, 8.540137, NaN, -26.029531, 4.336361, 4.554197, 27.573392, 13.137410, 12.962354, -0.341212, 10.944981, 8.432246, -10.824304, -4.772168, -17.677744, -8.315058, -19.758187, -20.339029, -16.454686, -2.569338, -5.823652, -1.306774, -3.489817, -9.770952, 12.130815, NaN, -17.615704, -14.819367, -10.842594, -17.304413, -0.335527, -4.792703, 7.954408, NaN, -9.690865, 10.530488, 6.871173, 4.088569, 1.776355, 5.915609, -10.586283, 11.693480, 4.809336, NaN, 10.253075, -7.391301, 11.983476, NaN, NaN, 7.197819, 6.146822, -27.829244, -25.115739, 7.170480, 4.960620, -13.291695, NaN, -4.691952, NaN, 20.233101, -12.021390, 3.468575, NaN, 2.276652, 5.789426, -11.941097, -0.963455, 0.358143, 3.675637, NaN, 1.901921, NaN, -8.731683, -11.570593, -13.423824, NaN, NaN, 22.653047, -19.058741, H, H, G, G, I
-53.509712, 23.478462, 8.298219, -14.642771, -2.442040, -17.108280, -3.868137, NaN, 11.059816, -6.827329, 4.872646, -1.426112, -7.932253, 8.709502, -10.174462, -3.263492, NaN, 9.543883, NaN, 13.576454, -25.388653, 9.578939, 2.861972, 29.520186, 13.430961, 10.829399, 1.624897, 17.367573, 8.277512, -13.151075, -9.391958, -19.174723, -11.974329, -23.169579, NaN, -15.854530, -7.026039, -9.477181, -3.791328, 2.022859, -18.622168, 8.725819, NaN, -15.223594, -17.088154, -12.081645, -22.790483, -6.594082, -4.185961, 4.890560, -26.440339, -8.464430, 10.222062, 3.048401, 1.592462, 0.334482, 2.525030, -5.710948, 13.346530, 11.446714, NaN, 8.749105, -12.128056, 13.551133, 2.556610, 3.362485, 5.168701, NaN, -32.282497, -26.258700, 10.098708, -0.638992, -10.886621, 5.844748, -9.595963, -16.370511, 21.830931, -11.542696, 1.758245, 4.403347, 0.857296, 3.872973, -11.071875, NaN, 4.765198, 5.432827, 16.603768, -0.401614, 7.061717, NaN, -16.702016, -20.192268, -1.293511, -18.797090, 19.404020, -12.571430, G, H, K, K, I
-77.151238, 24.017145, 11.071633, -13.997905, -2.242316, -15.593815, -8.205281, NaN, 13.905569, -6.645864, 5.110112, -1.633720, -6.864003, 12.854726, -10.010072, -6.598394, 3.616944, NaN, 8.035585, NaN, -27.194034, 9.724269, 0.719463, NaN, 10.310121, 12.324932, -0.443611, 15.853645, NaN, -16.150304, -7.649198, -18.099275, -12.999588, NaN, -17.763787, -17.100875, -4.398670, -8.912531, -4.905065, -5.036672, -14.079330, 11.126735, 1.617499, -16.268135, -21.944401, -11.307129, -20.336815, -6.133629, -1.748740, 4.221697, NaN, -15.910573, 11.206752, 3.616282, 0.382910, NaN, NaN, -8.734898, 9.521881, 10.027977, 1.311330, 9.514077, -11.057615, 16.701066, 2.307926, 2.014522, 6.178981, NaN, -29.635652, -27.105944, 10.032957, 0.774884, -10.483964, 6.313605, NaN, NaN, 17.036321, -17.001916, 3.272747, 1.556118, 2.863644, 3.526340, -14.487184, NaN, 4.351147, 1.312245, 14.281410, 1.754247, 7.459595, -11.878039, -11.401909, -16.215335, 5.597081, -20.052378, 17.342580, -16.587902, H, H, J, K, I
26.077687, 21.621735, 9.069567, -5.462142, -3.618314, -17.002931, -1.605962, -39.627151, 11.160143, -2.972699, 8.797095, 1.041088, -7.729131, 12.775863, -7.864396, -2.256514, -0.026008, 11.180333, NaN, NaN, -21.750422, 8.181226, 0.468453, 31.203960, 13.000629, NaN, NaN, NaN, 9.254586, -10.972416, -5.795591, -15.496357, -10.144624, NaN, -19.013245, -11.312050, -3.452716, -4.436044, -3.950337, -0.805004, -12.807172, NaN, 4.862376, -14.327474, NaN, -10.921807, NaN, -0.164966, 1.503645, 5.908845, -18.500110, -9.937750, 11.354160, 4.237592, 4.470320, 3.759445, 8.007810, -8.069226, NaN, 11.967060, 1.982769, NaN, -7.575375, 11.891979, 6.614352, 10.827266, 7.514189, 4.225919, -27.795215, -25.060800, 7.968532, 3.471494, -9.741503, 4.392243, -2.227717, -10.494076, NaN, -7.264132, 4.056605, 11.163094, 7.810543, 9.808402, -12.010025, 1.505463, 4.051128, 4.799351, 15.159813, 1.607542, 12.515796, -12.738707, -9.859438, -13.572041, 4.556338, -16.427248, 25.497565, NaN, K, H, G, H, K
14.650408, 24.975087, 14.586869, -9.119666, -2.609187, -16.290923, -6.454353, -37.501123, 14.816583, -1.617156, 11.004511, 3.351555, -11.224338, 11.542821, NaN, 3.348604, 0.575571, 10.701034, 9.427716, 14.253800, -22.165116, 9.658536, 1.615116, 37.473403, 12.284115, 12.862310, 3.378479, 13.276145, 10.180243, -4.315923, -6.004708, -19.679094, -8.385647, -14.817985, -15.598877, NaN, -1.633988, -3.116471, 3.831463, NaN, -10.901176, NaN, 1.294931, -13.036854, -9.539645, -12.417409, -19.020280, -3.314692, 1.187450, 3.309110, -28.163346, -4.291816, 10.907571, 4.592815, NaN, 0.609638, 2.922932, -2.368890, 16.771255, NaN, 5.453922, 16.648137, -5.624061, 19.038206, 4.601691, NaN, 11.094550, 4.861146, -26.079089, NaN, 10.375049, 8.155686, NaN, NaN, -5.155730, NaN, NaN, -3.600353, 1.488964, 14.554424, 10.692895, 8.007610, -6.099790, 5.432423, 9.616813, NaN, NaN, 2.949516, NaN, NaN, -5.898290, -16.020429, 3.899986, -13.276298, 24.017379, -10.333141, H, H, I, K, I
-63.380411, 21.639760, NaN, -14.313036, NaN, -17.458926, -8.428511, -38.041976, 12.662052, -9.129772, 4.186804, NaN, -7.175754, 8.180822, NaN, NaN, 2.343456, 11.920577, 10.975612, 6.239338, -23.798808, 7.792223, -3.553799, NaN, 10.769244, NaN, 3.899647, 14.713573, 2.665395, -14.071419, NaN, -21.740975, -5.386203, NaN, -20.838024, NaN, -7.450262, -5.701373, -3.876186, 2.061776, -14.494449, 14.990615, 2.833344, -17.804977, -13.077787, -13.363572, -21.504869, -5.678927, -1.317210, 7.196813, -22.651781, -11.848466, 8.903364, 2.074112, 1.095301, -0.213645, 4.914797, -8.010284, 12.208765, 9.723477, -1.676511, 5.178617, -9.470458, 12.652272, 5.827117, NaN, 8.762471, 4.098696, -27.819045, NaN, 10.460564, 0.978639, -8.044569, 3.493512, -11.370677, -12.555090, 17.501117, -14.910885, 1.033362, 6.071023, 6.684101, 1.211324, -12.363116, NaN, 7.092452, 3.351306, NaN, -1.613802, 7.894316, -7.150168, -8.915608, NaN, 5.473373, -14.031208, 23.012386, NaN, J, H, I, I, K
30.356663, NaN, 14.366821, -5.122389, -2.302430, -15.268468, -3.078098, -35.806575, 18.085608, -1.218339, 12.425205, 2.330990, NaN, 13.974556, -4.713801, NaN, 5.573262, 4.915567, 11.329739, 9.587572, -22.501415, 7.616883, NaN, 30.718695, 15.958986, 11.502521, 2.607440, 15.429125, 7.800624, -9.655287, -6.335109, -16.967359, -10.682530, -12.020998, -13.982783, -9.429939, -5.201158, -2.116315, 1.597711, 0.749238, -10.387599, 12.946534, 3.163350, -11.999335, -11.356111, -10.946587, -15.807269, -2.531735, 2.641181, NaN, -18.683158, -7.566147, NaN, 4.928477, 1.595454, NaN, 5.623889, NaN, NaN, 16.058463, NaN, NaN, -6.640289, 16.694371, 7.328372, 9.589380, NaN, 5.651343, -22.943197, -26.158586, 11.695321, 6.863641, -7.161299, 8.120399, -2.431083, -8.027325, 22.145878, -8.129253, 6.151352, 10.844055, 9.705114, 7.674306, -8.695697, 4.465083, 6.886103, 10.921434, 18.868758, 1.913257, 17.349175, -8.627086, -8.019226, -13.450659, 6.653759, -14.754564, 26.898015, -12.855428, NaN, H, K, K, H
-120.066300, 29.233389, NaN, -8.126234, -4.895604, -16.453938, -5.650935, -39.225960, 15.029601, -8.090083, NaN, NaN, -10.873368, NaN, -3.478733, 1.529627, 7.086779, 10.319025, NaN, 12.629946, -20.144747, 6.450413, 0.194270, 30.887006, 13.089712, NaN, -2.230053, 10.167296, 12.815189, -6.291633, -7.074367, -24.690081, -9.239040, -18.726276, -19.467273, NaN, 3.894038, 0.158301, 0.831122, 0.696799, -13.830629, 12.546298, -0.212905, -17.589456, -6.508271, NaN, -15.741029, -2.105332, -2.668071, 4.884200, -21.116060, -9.130436, 13.654271, 5.829052, 7.184801, -3.470493, 7.643972, -4.193964, 11.285264, 10.355046, 4.814255, 9.460327, -11.416159, 12.050288, 9.432079, 9.440032, 10.612109, 7.464780, -30.025232, NaN, 12.971082, NaN, -8.041094, NaN, -3.884372, NaN, 21.876065, -10.396452, NaN, 5.211992, 6.299680, NaN, -12.833767, 3.806273, 8.478313, NaN, 15.510204, -0.349467, NaN, -4.528379, -9.840424, -16.183304, 7.217409, -18.454116, NaN, -11.241674, J, H, J, J, J
-108.255869, NaN, 7.684758, -14.230618, -8.033580, NaN, -7.308503, -39.718915, NaN, -9.469278, NaN, NaN, -10.869521, NaN, -11.147515, NaN, 5.212798, 9.180656, 10.377374, 10.787535, -31.053600, NaN, -3.421719, NaN, 10.893249, 10.543328, 1.108102, 15.178676, 5.428644, -10.210705, -5.778136, -16.244971, -9.614304, -19.710344, -18.452774, -11.660543, -5.974622, NaN, -3.005543, NaN, -11.886858, 12.008664, -2.299111, -14.599627, -12.919822, -13.090074, NaN, NaN, -4.229465, 7.228581, -24.161495, NaN, 8.599657, 3.215876, -2.736760, -2.964156, NaN, -11.996488, 13.191326, 10.720594, NaN, 10.550584, -11.022441, NaN, 3.890734, NaN, 12.912416, 2.680437, -24.414397, -23.136836, 5.732395, NaN, -13.676917, NaN, -6.512187, -13.111657, 14.068736, NaN, 1.528071, 4.070102, 4.420497, 1.261102, NaN, 0.748202, NaN, -1.865743, 15.513555, -2.083520, 13.296071, -10.527559, -9.978043, -14.717083, 1.237703, -18.703814, 25.011563, -17.408448, J, H, G, J, K
-73.727934, 24.200513, 9.515491, -14.979986, -4.113475, -16.019959, NaN, -39.367340, 15.790548, -4.848638, NaN, -3.725657, -9.995382, 7.860019, NaN, NaN, 1.064358, 6.705925, 9.545765, 11.686553, -25.557043, 6.068265, NaN, 27.734070, 12.519752, 11.968643, -1.096206, 12.838156, 7.525383, -12.919116, -8.462683, -16.959839, -6.032954, -13.674754, NaN, -9.677987, -5.930562, -9.255256, -5.582327, -0.903643, -9.452626, 12.185701, 4.714721, -11.967519, -16.072118, -12.931245, -18.846852, -3.885594, -1.374346, 7.817933, NaN, -10.168620, 7.120912, 5.044784, -3.600236, 3.840256, NaN, -8.555038, 10.914194, 14.260884, -3.557222, 9.433519, -6.607389, NaN, 6.084197, NaN, 9.108766, NaN, NaN, -24.094666, 13.523986, 4.506825, -10.354742, 5.946431, -4.383550, -11.665746, 22.593771, NaN, 2.881859, 7.932705, 9.282004, NaN, NaN, 2.147034, 2.228805, 5.176851, 19.052261, -4.955516, 13.330986, NaN, -10.870720, -16.035206, 3.462923, -18.249102, 23.085365, -17.725292, G, H, J, K, J
62.759400, 24.701762, 11.123661, NaN, -2.505934, -14.630156, NaN, -41.536787, 11.610521, -6.408992, 8.615970, 3.534849, -8.804292, NaN, NaN, -1.837567, -0.526343, 9.979475, 6.917218, 12.163763, -24.930470, 3.850635, 0.355298, 31.067550, 19.105863, 15.675453, -0.363734, 15.110192, 6.988211, -10.113141, -1.790699, -15.320562, -9.188123, -15.192068, -17.045940, -9.113653, -5.461150, -5.472139, NaN, 0.547260, -15.755523, 13.559663, 5.533761, -14.622489, -12.957040, NaN, -16.330198, -2.068241, NaN, 11.024244, -17.874469, -7.394159, 9.794353, 3.202099, 4.466174, -0.882598, NaN, -3.196066, 13.037910, NaN, -2.490575, 11.684328, -7.096376, 8.054652, 10.482061, 7.153433, 6.786340, 5.653776, -25.617645, -28.886128, 8.743933, 3.142264, -4.984463, 3.033744, -6.084662, -10.269879, 21.890427, -8.791069, 6.706740, 10.622845, 3.966406, 8.393752, NaN, -0.391368, 3.924467, NaN, 15.758099, 1.045741, 13.393752, -12.398401, NaN, -17.386702, NaN, -11.995696, 26.321031, NaN, H, H, K, G, J
61.325933, 21.846407, 9.438212, -7.345280, NaN, -12.837298, -1.589165, -38.725922, 16.868497, -6.713686, 9.703549, -1.575288, NaN, 13.391391, NaN, 1.526883, 1.406776, 12.122746, 10.793907, 9.491712, -24.531720, 9.083923, 1.488922, 32.594070, 14.958755, 14.678103, NaN, 15.747043, 8.390359, NaN, -0.884899, -18.975378, -7.555952, -18.787216, -19.274363, -8.677359, NaN, -0.699864, -1.430052, 3.623045, -13.754909, 13.500642, 6.597645, -14.439449, -11.341249, -8.070860, -14.897260, -0.550068, -0.256337, 8.819034, -15.248560, NaN, 9.895843, 6.101554, 7.389959, NaN, 12.539885, -4.094982, 14.634816, 10.482614, -0.910268, 8.503565, -5.732938, 12.944774, 8.828711, 9.193547, 8.434293, 8.656822, NaN, -25.552932, 11.011672, 4.666552, -6.966071, 5.817048, -3.919002, -8.889948, 24.731852, -11.036214, 6.484586, 12.469510, 7.267015, 8.030999, -13.076287, 1.588494, 8.376779, 7.883788, 12.483993, 1.431289, 9.165067, -5.623862, -11.183094, -15.161862, 3.778733, -16.172687, 28.054346, -8.980419, I, H, I, I, K
-28.545918, 19.538222, 9.669631, -14.601776, -8.560412, -19.616834, -5.407706, NaN, 14.784131, NaN, NaN, -3.325129, -8.771359, 12.658606, -8.313308, -0.481073, 1.181207, 8.786569, NaN, NaN, -24.493274, 5.525504, 2.435383, 31.203178, 11.517498, 10.575068, 1.843116, 12.572154, 6.080298, -7.130078, -3.384380, -20.029700, -10.035705, -14.260039, -17.954390, -13.846395, -4.997957, -5.837898, 0.399764, 1.112576, -11.569781, 11.144260, 1.512955, NaN, -12.543442, -12.026061, NaN, 0.507202, 2.155169, NaN, -23.918290, -9.352886, 5.404674, 9.798936, 2.560217, 0.164152, 3.264184, -4.958650, 13.751771, 8.443094, -3.133325, 5.524090, NaN, 12.885186, 3.177240, 11.280943, 8.670103, 7.968820, -28.080595, -21.472524, NaN, 1.351128, -5.894130, NaN, -6.670798, -10.266337, 17.390830, -7.477090, NaN, 8.705201, 5.641014, 6.128972, -14.173984, 3.812143, 8.083738, 4.595770, 19.945979, 2.856840, 9.214534, -8.016812, -10.410097, -18.441929, 1.387696, -21.298712, 20.808377, -12.544561, H, H, G, G, G
-59.455786, NaN, 9.588378, -12.615113, -3.150204, -15.924672, -2.281424, -37.730371, 16.148368, NaN, 8.556726, NaN, -9.047987, 13.185935, NaN, NaN, -1.895293, 10.200732, 7.324363, 13.820946, NaN, 6.657498, 3.233710, 31.853540, 17.759614, 13.877017, 1.072165, NaN, 7.444199, -8.642040, -4.764779, -15.561198, NaN, -14.728989, -19.883998, -9.804804, -2.919818, -4.683728, -5.113510, 0.751853, -13.174036, 9.896693, 5.401000, -14.078041, -13.298853, -10.425933, NaN, 0.369819, -2.616655, 9.470633, -18.618423, -9.343080, 11.035157, 7.964518, NaN, 1.483408, 4.250738, NaN, 9.760452, 8.384895, -1.244620, 10.914593, -9.548206, 12.640020, 4.472198, 4.048741, 9.674344, 5.034489, -29.802204, -25.864680, 9.848065, 4.437771, -10.778632, 8.104025, 0.282900, -9.533748, 17.023706, -10.317130, NaN, 12.205206, 5.310138, 9.268923, -13.702719, 5.426225, 2.806804, NaN, 21.371447, -0.930302, NaN, -5.740359, NaN, -16.079656, 4.842595, -20.155341, 22.357243, -18.141982, G, H, J, G, K
96.821336, 21.358895, 11.573397, -7.885748, -3.770920, NaN, NaN, -35.492184, 17.780842, 0.261050, 11.182409, 1.511936, -5.837284, 18.507677, -3.620666, 0.674981, 2.387543, 17.872316, 13.724279, NaN, NaN, 10.612224, 4.359684, NaN, 16.924448, 16.590610, 9.289814, 20.327823, 9.101354, -4.909260, -1.698611, -12.144606, -4.092852, -12.978522, -15.871357, -11.281282, -2.273133, -0.402703, 5.337843, 7.137576, -4.735145, 17.928306, 5.407855, -13.439164, -8.964252, -5.258248, -15.317714, NaN, 5.457940, 11.334215, NaN, -0.659403, 10.637762, NaN, 10.156430, 4.942288, 8.361326, -4.005895, 15.845357, NaN, 4.246946, 16.916450, -5.441879, 15.963954, 8.424694, 12.196270, 16.209689, 6.973179, -24.692652, -15.824044, 11.816692, 9.041672, -7.656739, 12.460327, -2.398202, NaN, 22.400877, -5.713025, NaN, 14.413084, 7.517611, 6.646742, -5.894556, 6.061217, 10.343788, 6.861756, 21.701479, 6.321499, NaN, -5.678466, -5.477608, -14.000065, 5.309056, -11.023189, 26.273634, -8.982839, NaN, H, J, I, K
35.826335, 21.439012, 11.439517, NaN, -4.560929, -17.452873, -3.001028, -37.471066, NaN, -5.341975, NaN, 0.670611, -9.308487, 15.637408, -6.838405, -2.079291, 2.884720, 5.877098, 11.013878, 9.537732, NaN, 12.209109, 2.252472, 30.422962, 16.890641, 13.321582, 1.374906, 18.358512, 7.409804, -9.631879, -3.143808, -18.030013, -5.895795, -15.592837, NaN, -13.075199, -4.818324, -5.485485, 2.214987, -2.342255, -12.609903, 17.447016, 4.812692, -15.914363, -11.139035, -6.297404, -16.416313, -1.487521, 2.163092, 8.580748, -19.928244, -5.018366, NaN, 5.688516, 3.252191, 2.807513, 5.823878, -4.693493, 12.313040, NaN, -0.828278, 11.441975, -4.849088, 15.655741, 8.539950, 10.027827, 6.036346, 3.173336, -25.320620, -23.003633, 11.243236, NaN, -6.921421, 9.081766, -1.296856, -10.141339, 25.106199, -9.575254, 4.740325, 10.889941, 8.946199, 10.109506, -13.345044, 2.184864, 5.940427, NaN, 16.110770, 2.393775, 10.767506, -7.198167, -9.151666, -15.188594, 1.299179, -14.840881, 23.823714, -15.281890, G, H, I, J, G
2.361894, 31.305868, 17.584963, -8.548604, -1.134130, -15.126290, -4.891515, -39.734524, NaN, NaN, 13.725001, -0.727746, -8.241658, 14.611234, -1.958616, 0.096343, 4.726247, 9.906730, 12.742941, 16.460967, -21.033964, 10.068586, 3.613514, 32.592493, 16.153984, NaN, NaN, 15.929187, 10.725782, -5.247428, 2.600745, -15.992978, -6.767746, -9.849418, -14.343800, -11.479132, 1.889060, -2.452686, 0.208719, -0.792572, -7.507429, 11.801925, 7.157658, NaN, -12.482295, NaN, -15.585616, 1.415914, 6.623312, 9.419768, -18.279108, -8.078520, NaN, 11.398557, 5.348984, 0.370863, 7.527484, -0.118847, NaN, 13.468981, -0.012192, 12.745988, -5.554026, 15.463113, NaN, 14.136004, 11.990140, NaN, -25.255441, -21.896097, 16.512693, 8.673433, -6.960456, 12.960753, NaN, NaN, 22.870799, -5.891121, 10.230233, 10.484081, NaN, 12.735429, -10.915010, 9.524295, 11.767449, 4.074194, 23.898940, NaN, 13.526570, -7.026384, -6.159993, -13.625851, 7.184149, -15.542095, 24.423150, -13.438727, J, H, K, K, I
-76.806063, 23.994696, 8.913036, -12.601500, NaN, -24.271015, -0.909289, NaN, 13.478174, -4.663808, 5.573773, -3.545812, -8.800199, 7.755039, -7.648002, -4.688690, 0.640511, 5.031523, 7.140194, 13.576089, -23.467712, 3.865269, -1.350628, 22.597294, 9.218215, 5.902591, 3.059061, 14.703073, NaN, -13.447942, NaN, -18.883031, -14.360357, -20.205849, -21.746576, -20.168682, -5.838977, -7.997809, 1.284713, -2.772119, -15.304376, 9.061714, -0.823698, -18.608292, -14.721550, NaN, -18.879661, -2.234563, 2.080250, 3.317975, -25.863428, -6.375499, 9.203049, 8.300697, NaN, -2.571046, 0.330921, -10.423512, 12.989396, 7.843749, 0.749118, 8.032367, -11.713101, 8.253562, 2.145331, NaN, 3.456219, 0.014332, -28.224711, -26.429504, 10.040987, 1.018734, -11.385719, 8.616243, -5.804455, -13.599976, 19.179220, NaN, 2.542558, 4.169317, 1.250565, 2.626890, -13.697848, -0.288702, NaN, 2.749406, 16.202774, 0.222514, NaN, -11.818354, -9.613121, NaN, -1.395252, -18.191055, NaN, -17.358208, J, H, I, G, H
